Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
590,"590.14641","Salmonella enterica SRR3295790","chloramphenicol",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.13890","Salmonella enterica SRR3295730","gentamicin",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12485","Salmonella enterica SRR3056901","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14489","Salmonella enterica SRR3295781","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12456","Salmonella enterica SRR3038501","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12192","Salmonella enterica SRR2239760","azithromycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12069","Salmonella enterica SRR3295704","azithromycin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15281","Salmonella enterica SRR3295841","trimethoprim/sulfamethoxazole",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16588","Salmonella enterica SRR3295937","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14641","Salmonella enterica SRR3295790","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12359","Salmonella enterica SRR2989558","ceftiofur",,">8",">","8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14755","Salmonella enterica SRR3295798","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12452","Salmonella enterica SRR3031828","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16874","Salmonella enterica SRR3295647","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12473","Salmonella enterica SRR3085616","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12253","Salmonella enterica SRR2226882","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12219","Salmonella enterica SRR3062674","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14206","Salmonella enterica SRR3295760","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12306","Salmonella enterica SRR2973700","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15134","Salmonella enterica SRR3295829","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12465","Salmonella enterica SRR2981104","ceftiofur",,"0.5",,"0.5","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15857","Salmonella enterica SRR3295881","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.13922","Salmonella enterica SRR3295733","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16710","Salmonella enterica SRR3295635","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16106","Salmonella enterica SRR3295902","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16463","Salmonella enterica SRR3295927","gentamicin",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15416","Salmonella enterica SRR3295850","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12250","Salmonella enterica SRR2227325","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12056","Salmonella enterica SRR3295691","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17164","Salmonella enterica SRR3295670","ceftiofur",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15005","Salmonella enterica SRR3295819","azithromycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12426","Salmonella enterica SRR3062672","nalidixic acid",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12059","Salmonella enterica SRR3295694","trimethoprim/sulfamethoxazole",,"0.25",,"0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12601","Salmonella enterica SRR3085533","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15795","Salmonella enterica SRR3295876","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15639","Salmonella enterica SRR3295865","nalidixic acid",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15267","Salmonella enterica SRR3295840","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16636","Salmonella enterica SRR3295940","tetracycline",,"<=4","<=","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16547","Salmonella enterica SRR3295933","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.13700","Salmonella enterica SRR3295718","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12070","Salmonella enterica SRR3295705","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15781","Salmonella enterica SRR3295875","chloramphenicol",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15240","Salmonella enterica SRR3295838","streptomycin",,"16",,"16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12535","Salmonella enterica SRR2962885","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12534","Salmonella enterica SRR2962898","tetracycline",,"<=4","<=","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15949","Salmonella enterica SRR3295889","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12602","Salmonella enterica SRR3180046","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16726","Salmonella enterica SRR3295636","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12632","Salmonella enterica SRR3180038","nalidixic acid",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16911","Salmonella enterica SRR3295958","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16924","Salmonella enterica SRR3295650","ceftiofur",,"=1","=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15157","Salmonella enterica SRR3295831","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12553","Salmonella enterica SRR3098267","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12385","Salmonella enterica SRR2648754","streptomycin",,"16",,"16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15762","Salmonella enterica SRR3295874","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14795","Salmonella enterica SRR3295800","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15929","Salmonella enterica SRR3295887","cefoxitin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16874","Salmonella enterica SRR3295647","gentamicin",,"=0.5","=","0.5","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12307","Salmonella enterica SRR2973703","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14977","Salmonella enterica SRR3295816","ceftiofur",,"=1","=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16924","Salmonella enterica SRR3295650","chloramphenicol",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12236","Salmonella enterica SRR3000017","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12449","Salmonella enterica SRR3031870","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14159","Salmonella enterica SRR3295756","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15748","Salmonella enterica SRR3295873","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17807","Salmonella enterica SRR3295752","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16202","Salmonella enterica SRR3295910","azithromycin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12334","Salmonella enterica SRR2973835","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16804","Salmonella enterica SRR3295642","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.13775","Salmonella enterica SRR3295722","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12376","Salmonella enterica SRR2648740","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12072","Salmonella enterica SRR3295675","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16956","Salmonella enterica SRR3295652","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12213","Salmonella enterica SRR2188124","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12315","Salmonella enterica SRR2973728","sulfisoxazole",,"128",,"128","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14354","Salmonella enterica SRR3295771","trimethoprim/sulfamethoxazole",,"=0.25","=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16547","Salmonella enterica SRR3295933","streptomycin",,"32",,"32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15223","Salmonella enterica SRR3295836","nalidixic acid",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15710","Salmonella enterica SRR3295870","nalidixic acid",,"=32","=","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12382","Salmonella enterica SRR2648753","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12589","Salmonella enterica SRR3033304","streptomycin",,">64",">","64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12351","Salmonella enterica SRR3056932","tetracycline",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12305","Salmonella enterica SRR2973702","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12327","Salmonella enterica SRR2973736","streptomycin",,">64",">","64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12514","Salmonella enterica SRR3098296","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12537","Salmonella enterica SRR2962900","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12279","Salmonella enterica SRR3148245","tetracycline",,"32",,"32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12538","Salmonella enterica SRR2962897","streptomycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15929","Salmonella enterica SRR3295887","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15093","Salmonella enterica SRR3295826","sulfisoxazole",,"=128","=","128","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12248","Salmonella enterica SRR2227324","streptomycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16235","Salmonella enterica SRR3295912","chloramphenicol",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12600","Salmonella enterica SRR3180048","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12501","Salmonella enterica SRR2829311","tetracycline",,"<=4","<=","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16778","Salmonella enterica SRR3295640","chloramphenicol",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16995","Salmonella enterica SRR3295966","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16897","Salmonella enterica SRR3295957","ceftriaxone",,"<=0.25","<=","0.25","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14030","Salmonella enterica SRR3295742","cefoxitin",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12552","Salmonella enterica SRR3098259","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15204","Salmonella enterica SRR3295834","azithromycin",,"=8","=","8","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16889","Salmonella enterica SRR3295648","ceftiofur",,"=2","=","2","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12197","Salmonella enterica SRR2239738","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16123","Salmonella enterica SRR3295903","sulfisoxazole",,">256",">","256","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12255","Salmonella enterica SRR2227279","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12486","Salmonella enterica SRR3056904","streptomycin",,"16",,"16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12463","Salmonella enterica SRR2981103","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.11962","Salmonella enterica SRR3295681","sulfisoxazole",,"64",,"64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12206","Salmonella enterica SRR3115429","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15962","Salmonella enterica SRR3295890","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12272","Salmonella enterica SRR3000049","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12536","Salmonella enterica SRR2962901","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14330","Salmonella enterica SRR3295769","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12478","Salmonella enterica SRR3085621","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12515","Salmonella enterica SRR3129298","streptomycin",,">64",">","64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.11960","Salmonella enterica SRR3295680","cefoxitin",,"=4","=","4","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12279","Salmonella enterica SRR3148245","cefoxitin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12351","Salmonella enterica SRR3056932","ceftiofur",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16757","Salmonella enterica SRR3295948","ampicillin",,">32",">","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.14857","Salmonella enterica SRR3295806","azithromycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15281","Salmonella enterica SRR3295841","amoxicillin/clavulanic acid",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.12511","Salmonella enterica SRR3098377","streptomycin",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12282","Salmonella enterica SRR3148312","ampicillin",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16413","Salmonella enterica SRR3295924","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12193","Salmonella enterica SRR2239743","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16726","Salmonella enterica SRR3295636","azithromycin",,"8",,"8","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12615","Salmonella enterica SRR3156387","azithromycin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12387","Salmonella enterica SRR2638070","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12389","Salmonella enterica SRR2989188","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12213","Salmonella enterica SRR2188124","azithromycin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12069","Salmonella enterica SRR3295704","amoxicillin/clavulanic acid",,"=16","=","16","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.15204","Salmonella enterica SRR3295834","cefoxitin",,"=16","=","16","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16282","Salmonella enterica SRR3295916","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16832","Salmonella enterica SRR3295952","amoxicillin/clavulanic acid",,"16",,"16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12336","Salmonella enterica SRR2973832","streptomycin",,">64",">","64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14910","Salmonella enterica SRR3295811","gentamicin",,"1",,"1","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12190","Salmonella enterica SRR2239755","streptomycin",,"64",,"64","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.13775","Salmonella enterica SRR3295722","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15347","Salmonella enterica SRR3295845","sulfisoxazole",,"=64","=","64","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.11962","Salmonella enterica SRR3295681","cefoxitin",,"2",,"2","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12390","Salmonella enterica SRR2989190","trimethoprim/sulfamethoxazole",,">4",">","4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17200","Salmonella enterica SRR3295674","ceftiofur",,"=2","=","2","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.16301","Salmonella enterica SRR3295918","chloramphenicol",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12409","Salmonella enterica SRR2989211","trimethoprim/sulfamethoxazole",,"0.25",,"0.25","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12234","Salmonella enterica SRR3056918","trimethoprim/sulfamethoxazole",,"<=0.125","<=","0.125","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.14064","Salmonella enterica SRR3295746","ampicillin",,"<=1","<=","1","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
590,"590.13859","Salmonella enterica SRR3295728","nalidixic acid",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.12583","Salmonella enterica SRR3001170","chloramphenicol",,"4",,"4","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15214","Salmonella enterica SRR3295835","chloramphenicol",,">32",">","32","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.16178","Salmonella enterica SRR3295908","tetracycline",,">32",">","32","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
